row_id,Summary
11337,"Lapis O Lupo Women blue textured handheld bag, priced at INR 1049."
11338,"Louis Philippe Jeans Men white & blue slim fit floral printed casual shirt, priced at INR 1236."
11339,"Alcis Women charcoal grey self design tights, priced at INR 599."
11340,"Wild stone Men set of 2 Code body perfumes, contains zero gas and safe to use on skin."
11341,"Puma Women purple IGNITE Contender Interest running shoes, priced at INR 4549."
11342,"Pepe Jeans Boys blue slim fit mid-rise clean look stretchable jeans, priced at INR 749."
11343,"Puma Women black Escaper Pro running shoes, priced at INR 2799."
11344,"Pepe Jeans Boys khaki solid chinos, priced at INR 849."
11345,"Lapis O Lupo tan brown solid sling bag, priced at INR 755."
11346,"Puma Unisex grey Future Runner leather sneakers, priced at INR 3899."
11347,"SG YUVRAJ Boys navy blue solid kurta with pyjamas, priced at INR 879."
11348,"Instacrush Women olive green self design high-low top, priced at INR 1049."
11349,"Genius18 Women navy blue solid classic regular fit joggers, priced at INR 704."
11350,"hummel Men blue solid bomber jacket, priced at INR 3299."
11351,"Pepe Jeans Boys grey slim fit mid-rise clean look jeans, priced at INR 849."
11352,"Flying Machine Men black slim fit printed casual shirt, priced at INR 799."
11353,"Pepe Jeans Boys navy blue & white striped pure cotton polo collar T-shirt, priced at INR 649."
11354,"Alcis Women orange & black printed round neck T-shirt, priced at INR 749."
11355,"Pepe Jeans Boys navy blue printed sweater, priced at INR 899."
11356,"U.S. Polo Assn. Men assorted printed mid-rise briefs, priced at INR 255."
11357,"U.S. Polo Assn. Men white pack of 3 innerwear vests, priced at INR 495."
11358,"Pepe Jeans Boys black printed hooded sweatshirt, priced at INR 899."
11359,"Pepe Jeans Boys blue slim fit mid-rise clean look stretchable jeans, priced at INR 749."
11360,"People Men green classic regular fit solid casual shirt, priced at INR 749."
11361,"U.S. Polo Assn. Men grey melange printed innerwear vests, priced at INR 429."
11362,"Puma Unisex black Escaper Pro Core running shoes, features comfort sockliner."
11363,"FURO by Red Chief Men blue mesh walking shoes, priced at INR 2045."
11364,"U.S. Polo Assn. Men assorted printed trunk, priced at INR 311."
11365,"Pepe Jeans Boys yellow printed sweater, priced at INR 999."
11366,"Mast & Harbour Men mustard yellow solid round neck T-shirt, priced at INR 239."
11367,"hummel Men black solid hooded sweatshirt, priced at INR 1399."
11368,"Louis Philippe Sport Men khaki slim fit self design regular trousers, priced at INR 1399."
11369,"FabSeasons Unisex navy blue solid beanie, priced at INR 349."
11370,"Puma Men black NRGY Neko Skim running shoes, priced at INR 2599."
11371,"Lapis O Lupo Women black textured handheld bag, priced at INR 1049."
11372,"Pepe Jeans Girls charcoal grey washed mid-rise denim shorts, priced at INR 599."
11373,"QUIERO Women black & golden solid sheen effect A-line top, priced at INR 717."
11374,"Alcis Women solid brown track pants, priced at INR 649."
11375,"STREET 9 Women white embroidered detail top, has a high neck and three-quarter sleeves."
11376,Saree mall yellow & green printed saree.
11377,Jompers Men navy blue woven design straight kurta.
11378,Pepe Jeans Boys navy blue printed round neck T-shirt.
11379,Pepe Jeans Boys black printed round neck T-shirt.
11380,Puma Men black & green Pacer Wave Idp running shoes.
11381,"Lino Perros Grey textured handheld bag, has a zip closure."
11382,Instacrush Women blue & white printed shirt style top.
11383,Lapis O Lupo Black solid handheld bag.
11384,STREET 9 Women green & grey floral print cold-shoulder sheath dress.
11385,Pepe Jeans Boys green solid padded jacket.
11386,Genius18 Men black & white colourblocked sweatshirt.
11387,Pepe Jeans Boys grey slim fit heavy fade jeans.
11388,Pepe Jeans Girls red embellished round neck T-shirt.
11389,Puma Men black & orange ONE 5.4 FG/AG football shoes.
11390,Alcis Men navy blue solid stand collar T-shirt.
11391,"Wild stone Men Set Of 2 Body Perfumes, Bronze and Stone."
11392,Pepe Jeans Boys blue slim fit mid-rise low distress stretchable jeans.
11393,QUIERO Women pink solid blouson top.
11394,Lapis O Lupo Black solid handheld bag.
11395,FabSeasons Unisex Grey solid beanie.
11395,A grey solid beanie for unisex from FabSeasons.
11396,A purple and gold-toned resin mermaid yoga figurine showpiece from OddCroft.
11397,A mustard and brown slim fit checked casual shirt for men from Louis Philippe Sport.
11398,Black Carson Pro Idp SoftFoam + running shoes for men from Puma.
11399,Rose gold solid open toe flats for women from DressBerry.
11400,Black solid three fold wallet for women from Lino Perros.
11401,Black and white printed round neck T-shirt for men from Genius18.
11402,Fluorescent green & white ONE 5.3 FG football shoes for men from Puma.
11403,Charcoal grey solid sports sweatshirt for men from Alcis.
11404,Blue and white printed kurta with churidar for men from DEYANN.
11405,Black solid sling bag for women from Lapis O Lupo.
11406,Black and white printed kurta with churidar for men from DEYANN.
11407,Green and Mustard Yellow colourblocked sweater for boys from Pepe Jeans.
11408,Brown solid single door curtain for unisex from Divine Casa.
11409,Navy Blue Trenzo Ii Idp Running Shoes for men from Puma.
11410,Navy Blue printed hooded sweatshirt for boys from Pepe Jeans.
11411,Rust red solid A-Line Top for women from QUIERO.
11412,Peach-coloured & Maroon Printed Maxi Dress for women from STREET 9.
11413,Silver-Toned Rhodium-Plated CZ Stone-Studded Link Bracelet for women from Carlton London.
11414,Multicoloured checked regular fit casual shirt for women from Instacrush.
11415,Black Rive Slipon Wn'S Mu Idp Running Shoes for women from Puma.
11416,Navy Blue Self Striped Slim Fit Formal Shirt for men from Peter England.
11417,Blue Mesh Walking Shoes for men from FURO by Red Chief.
11418,Brown Prego IDP Sports Sandals for men from Puma.
11419,Charcoal Grey & Black Outrager X IDP Sneakers for men from Puma.
11420,Black Printed A-Line Top for women from The Vanca.
11421,Black Hexa IDP Sports Sandals for men from Puma.
11422,Off-White Solid Leather Shoulder Bag for women from Eske.
11423,Blue Surface IDP Sneakers for men from Puma.
11424,Set Of Green Tea Face Mist & Kajal with Sharpener for women from Plum.
11425,Black Pacer X Graphicster Idp Running Shoes for men from Puma.
11426,Yellow Solid Sling Bag for women from Lapis O Lupo.
11427,Navy Blue Force IDP Sports Sandals for men from Puma.
11428,Black Printed Top for women from The Vanca.
11429,Navy blue solid briefs for men from U.S. Polo Assn.
11430,Sea Green solid Round Neck T-shirt for men from Mast & Harbour.
11431,Red printed Round Neck T-shirt for boys from Pepe Jeans.
11432,Black Acrux IDP Sneakers for men from Puma.
11433,Grey Sneakers for unisex from Puma.
11434,Khaki Slim Fit Self Design Regular Trousers for men from Louis Philippe Sport.
11435,Black printed Round Neck T-shirt for boys from Pepe Jeans.
11436,Navy Blue Solid Running Jacket for women from Alcis.
11437,Black Solid Sporty Jacket for women from Alcis.
11438,Navy blue printed boxers for men from U.S. Polo Assn.
11439,Green & Blue Solid Kurta with Pyjamas & Nehru Jacket for boys from Twisha.
11440,Black Replicat-X Pirelli V2 Sneakers for unisex from PUMA Motorsport.
11441,Black Textured Two Fold Wallet for men from Tommy Hilfiger.
11442,Navy Blue Solid Outdoor Joggers for men from Alcis.
11443,Blue Skinny Fit High-Rise Light Fade Stretchable Jeans for girls from Pepe Jeans.
11444,White Contemporary Regular Fit Self Design Formal Shirt for men from Raymond.
11445,White & Navy Blue Striped A-Line Dress for women from STREET 9.
11446,Maroon Solid Double-Breasted Casual Blazer for women from QUIERO.
11447,"Night Gel & Glow Restore Face Oil Set for women from Plum, suitable for all skin types, combats skin dryness, and restores natural health and glow to skin."
11448,Orange printed straight kurta for men from DEYANN.
11449,Navy blue solid trunks for men from U.S. Polo Assn.
11450,Blue Super Slim Fit Printed Casual Shirt for men from Louis Philippe Sport.
11451,Beige Regular Fit Solid Party Shirt with Waistcoat & Bow Tie for boys from Aj DEZInES.
11452,Grey Melange Solid Hooded Sporty Jacket for women from Alcis.
11453,Blue Solid Sling Bag for women from Lino Perros.
11454,Cream-Coloured STORM ORIGIN Sneakers for unisex from Puma.
11455,Blue Solid Handheld Bag for women from Lapis O Lupo.
11456,Off-White Printed Hooded Sweatshirt for boys from Pepe Jeans.
11456,Pepe Jeans Boys Off-White Printed Hooded Sweatshirt. It is made of cotton and has a hood and long sleeves. The primary color is white and the price is 749 INR.
11457,"Lapis O Lupo Women Beige Textured Handheld Bag. It features a zip closure, 4 main compartments, 1 inner pocket, two handles with a detachable sling strap. The primary color is red and the price is 1049 INR."
11458,Puma Unisex Black Procyon IDP Slip-on Sneakers. These are black slip-on sneakers with a canvas upper and cushioned footbed. The price is 2144 INR.
11459,"Pepe Jeans Boys Navy Blue Checked Casual Shirt with a spread collar, button placket and long sleeves. The primary color is blue and the price is 899 INR."
11460,Genius18 Women Navy Blue Solid Classic Regular Fit Track Pants with an elasticated waistband and two pockets. The primary color is blue and the price is 704 INR.
11461,DEYANN Men Black & Orange Printed Straight Kurta with a mandarin collar and three-quarter sleeves. The primary color is black and the price is 1197 INR.
11462,Pepe Jeans Boys Black Self Design Chinos with a mid rise and regular fit with 4 pockets. The primary color is black and the price is 999 INR.
11463,Pepe Jeans Boys Black Slim Fit Mid-Rise Clean Look Stretchable Jeans with 5 pockets. The primary color is black and the price is 749 INR.
11464,Wild stone Men Set of 2 Code Copper Body Perfumes with warm balsam and amber notes. The price is 400 INR.
11465,"Eske Women Gold-Toned Solid Leather Handheld Bag with a zip closure, 1 main compartment, 2 inner pockets and two handles. The primary color is gold and the price is 4749 INR."
11466,Raymond Men Blue Slim Fit Solid Formal Shirt with a spread collar and long sleeves. The primary color is blue and the price is 839 INR.
11467,Saree mall Sea Green & Pink Linen Blend Printed Saree with a woven design border. The primary color is green and the price is 699 INR.
11468,Puma Unisex Green Rigel IDP Sneakers with lace-up detail and a canvas upper. The primary color is green and the price is 1959 INR.
11469,Wild stone Men Set of 2 Body Perfume. It includes Wild stone Code Steel and Gold body perfumes. The price is 410 INR.
11470,Pepe Jeans Boys Red & Navy Blue FORD LS Regular Fit Checked Casual Shirt with a spread collar and long sleeves. The primary color is blue and the price is 799 INR.
11471,Puma Unisex Grey Cappela IDP Slip-On Sneakers with a synthetic upper and cushioned footbed. The primary color is grey and the price is 1979 INR.
11472,Alcis Men Neon Orange Solid Round Neck T-shirt with short sleeves. The primary color is orange and the price is 449 INR.
11473,FabSeasons Unisex Blue Self Design Beanie. The primary color is blue and the price is 399 INR.
11474,Puma Women Pink Cilia Lux Leather Sneakers with SoftFoam+ sockliner and lace-up detail. The primary color is pink and the price is 3574 INR.
11475,Pepe Jeans Boys Blue Slim Fit Mid-Rise Low Distress Stretchable Jeans with 5 pockets. The primary color is blue and the price is 849 INR.
11476,Pepe Jeans Girls Grey Solid ESFIR IP Peplum Top with a round neck and short sleeves. The primary color is grey and the price is 749 INR.
11477,Alcis Men Green & Black Self Design Polo Collar T-shirt with short sleeves. The primary color is green and the price is 599 INR.
11478,Pepe Jeans Boys Navy Blue & Red Reversible Colourblocked Jacket with a stand collar and zip closure. The primary color is blue and the price is 1499 INR.
11479,QUIERO Women Mustard Yellow Solid Blouson Top with a round neck and three-quarter sleeves. The primary color is yellow and the price is 654 INR.
11480,Puma Men White & Yellow ONE 5.4 FG/AG Football Shoes with lace-up detail. The primary color is yellow and the price is 3749 INR.
11481,"DEYANN Men Black & White Printed Kurta with Churidar, featuring a mandarin collar and long sleeves. The primary color is black and the price is 1377 INR."
11482,Pepe Jeans Boys Blue Solid Polo Collar T-shirt with short sleeves. The primary color is blue and the price is 399 INR.
11483,"SG YUVRAJ Boys White Solid Kurta with Pyjamas, featuring a shirt collar and long sleeves. The primary color is white and the price is 879 INR."
11484,Woodland Men Brown Textured Leather Belt secured with a tang closure. The primary color is red and the price is 895 INR.
11485,Puma Men Navy Blue Stride Evo IDP Running Shoes with lace-up detail and a mesh upper. The primary color is blue and the price is 2274 INR.
